Label	1	2	3	4	5	6	7	8	9	10
2	2.099	6.033212179	2.437542128	3.560497848	-2.712144169	-3.179152437	13.92918678	0.265558654	-0.209885418	8.574545024
1	3.178	0.350706374	0.168040914	3.582127375	-1.271464406	-0.69589485	12.3052725	0.995300349	0.010573385	1.650681588
1	0.888	1.517221784	5.881789158	3.589276155	-2.232704344	-1.424676009	11.21393161	-0.06642603	-0.572194714	0.559262752
2	0.735	5.987881349	1.973228474	3.617952895	-1.066768543	-0.439367627	12.32684335	0.466297319	0.09580581	0.162302312
2	3.124	2.570036677	0.381942673	3.673388609	-2.433816342	-0.882284821	11.99660385	0.97586336	0.191881015	12.36290994
2	4.489	3.810848392	2.953077499	3.714183193	0.974378049	0.442707662	10.32393323	0.063459413	0.205081262	24.6269765
2	3.609	2.914447081	5.550617816	3.716382712	-1.910153314	-2.980603855	11.95624791	-0.120487608	-0.12339119	17.77358153
1	0.882	2.29439748	4.23427592	3.718849952	-1.929632795	-0.879427883	10.40907819	-0.209685129	-1.489752152	0.00216427
1	0.691	1.767295606	0.505097908	3.719713233	-1.794164154	-0.441245734	13.18140596	0.958018469	-0.158403903	0.805821158
1	0.085	0.567468817	2.65007836	3.733964967	-0.249152948	-0.536531112	8.882208624	0.178093398	-1.102968015	2.525228668
1	1.939	2.645139507	0.162826612	3.740008566	0.625164106	-0.118631353	9.088830044	0.995587103	-0.358867891	6.848506541
1	0.212	0.496985793	3.869585973	3.749042159	0.493132268	-1.461157948	9.014563864	-0.171949395	-0.443648183	0.025545561
2	0.365	4.418600448	3.922712187	3.767383844	-2.746217925	0.253228047	8.925191491	-0.179486752	-1.262934779	9.029174646
1	0.188	0.163689591	1.828168895	3.773459403	-0.229685619	-0.557727287	11.95023645	0.528978535	0.588447149	6.947380234
1	0.545	1.163206793	1.247356084	3.779404456	-0.964802746	-2.661124143	8.528592619	0.760125861	-1.446530144	0.091438309
2	2.106	5.927893373	2.803917374	3.790455123	0.21492267	1.556886302	12.24753915	0.118154178	1.162874231	12.21617005
1	0.224	0.259914524	3.64491359	3.79980472	-0.127561465	0.194259104	9.793798868	-0.132331611	-1.059896755	4.722788398
1	0.828	1.824284004	3.615639386	3.80031448	-1.704320736	-2.074897853	11.40502883	-0.126254434	-0.592989831	1.886072063
1	2.524	2.569618888	3.249803226	3.80089175	-0.93209568	-0.559057864	11.90712767	-0.033232632	-0.01241488	6.887517904
2	1.807	5.679304644	1.278199701	3.814271595	-1.352175955	-0.575648842	11.68601094	0.749099013	-0.339323709	1.672911989
1	1.966	2.402232146	5.590754315	3.83835095	-2.884240304	-1.406583136	9.1312301	-0.11419035	-1.211744319	0.667576929
2	3.52	2.912834917	0.114400145	3.856041895	-0.163025649	0.295886114	8.765850523	0.997820195	-0.952953859	4.081586253
2	2.24	5.871152193	1.337444105	3.864237739	-0.469958271	-2.445188895	8.347297916	0.727429797	-0.92639844	16.36997389
1	0.202	0.947819559	5.286547129	3.871779668	-1.817548701	-0.606799989	11.09584047	-0.158827645	-0.86961252	0.044001312
1	1.425	0.47499019	4.003337048	3.874539983	-0.901412211	-1.540225259	13.97435251	-0.189586714	-0.622107922	6.82414971
2	0.412	6.582302993	1.050028526	3.87967247	-2.522961558	-1.828260963	13.4815907	0.826108432	0.029695633	15.15857813
2	4.414	5.930787093	2.054903244	3.884571209	0.538258834	-1.531841639	10.49347896	0.430721476	0.031378492	10.26250349
1	1.978	2.163530576	2.850518754	3.891028295	-1.683311986	-1.43930479	13.5380224	0.100676804	-0.429740564	0.042535442
1	1.174	2.041239153	2.227008242	3.896752118	-2.35611402	-1.610857968	10.14658941	0.355772862	-1.457773738	0.001866077
2	6.389	1.729271843	0.089054586	3.897642675	-2.73778706	-1.251443441	9.448525725	0.998678738	-1.392638733	21.50208524
1	1.799	1.843910634	4.578548633	3.901836238	-2.12040551	-1.668794914	10.13650459	-0.216456529	-1.609964004	0.431310795
2	6.919	1.479967854	0.199749821	3.902728035	-0.218126626	-1.133639048	12.220585	0.993363256	0.72440845	11.24172459
1	0.074	0.045255347	0.687814333	3.911876987	-1.021002773	-2.845297171	12.15729802	0.922996143	0.064857692	0.050110548
1	2.088	2.659774812	5.917392146	3.918410813	0.600755925	-2.652682967	12.71299949	-0.060447252	1.554535438	0.714854029
2	1.066	5.810972849	3.554080164	3.920512453	0.982254318	-1.900831082	11.50987703	-0.112796961	1.323678872	12.71580173
1	0.91	0.479904667	4.938242934	3.941580639	-0.840546262	0.167162737	13.97026732	-0.1973583	-0.578881761	5.504795458
2	0.829	4.852211901	2.714027717	3.943035441	-2.521698412	-1.709021548	13.39512883	0.152782588	0.09484251	8.353322405
2	3.925	3.425736071	2.652039562	3.944730878	-2.454094188	0.440964652	11.83602744	0.177309391	0.11033961	11.34982651
2	1.952	3.49139973	5.933830385	3.972746605	-0.739761739	-1.510750468	13.88564725	-0.057684791	-0.425235822	20.11368806
1	2.262	0.579954647	4.224931185	3.97661861	0.019539372	-0.586478585	8.002222856	-0.209122089	-0.128160744	4.737440361
1	1.355	3.318143568	5.751324259	3.976919793	-0.76887874	-3.299086169	12.97584903	-0.088177638	0.22199877	1.098102145
1	1.029	2.64788787	1.340186563	3.979390982	0.942084102	-2.709276028	8.727894786	0.726411702	0.041939141	5.967842336
1	1.464	2.231051089	0.884357442	3.979697717	-2.781289794	-0.487360621	11.36124755	0.874655276	0.005020462	0.063489536
1	0.188	2.463916771	0.368127305	3.98195009	0.071173754	-2.251426715	8.207634552	0.977566264	-0.275213285	0.634108016
1	0.054	3.799295672	1.445263175	4.002736384	-0.624889755	-1.552577293	9.292639235	0.686470861	-1.576290239	4.059116152
1	0.99	1.134019766	2.810421319	4.003232996	-1.276872301	-1.034040881	11.22012628	0.115694731	-0.734444789	4.263597756
2	3.094	6.775191831	0.235752832	4.011936184	-2.700376656	-3.00273576	10.68443384	0.990762475	-0.733183848	22.28273487
2	6.859	3.038865532	1.682792812	4.013487423	-0.030871728	-0.153650577	12.40834332	0.590527211	0.956672826	1.630860794
1	0.497	3.96667996	2.887230188	4.024348323	-0.402506108	-3.045008511	8.159907265	0.087152192	-0.692901352	4.701126604
1	2.231	2.370089075	1.525168339	4.027057407	-2.684842765	-0.531104673	12.74926565	0.654982928	0.542287776	3.266258794
1	0.663	0.509121999	0.639563403	4.027893557	-0.343550001	-1.219474278	11.96110078	0.93320723	0.485516832	4.453008416
2	0.348	5.378707012	0.803799471	4.043305708	-1.220789183	-0.222027373	12.61517805	0.895743341	0.05943889	7.005862426
2	1.665	5.046789312	0.100481862	4.055204959	-1.99457207	1.147610482	11.08890902	0.998318082	-0.818343555	10.25317891
1	0.696	3.311512019	2.150193279	4.058315884	0.180695242	-1.117272182	9.861599294	0.389171053	-0.72638747	5.36308552
1	1.519	1.43735023	1.020178295	4.059115996	-0.797038137	-3.294766684	10.44368365	0.835345475	-1.23958751	0.008813262
1	0.734	1.610181234	3.097112608	4.083353201	-0.081123725	0.523235238	9.238024218	0.014357043	-1.063646919	1.97143994
2	0.783	7.905184006	2.750469086	4.1018394	-0.645473619	-2.938688019	9.308857675	0.138604493	-1.594865603	8.009663396
1	0.145	0.518250183	3.102896464	4.112673332	-1.742775092	0.304700235	13.9347053	0.012467878	-0.784166765	0.108514019
2	0.382	4.047413974	0.132602759	4.12048944	0.790070062	-2.955653868	11.00463281	0.997071993	0.719460979	5.481416991
2	2.989	3.875130773	5.647861761	4.126601813	0.677622824	-1.860706764	10.87359559	-0.105073032	0.505266387	19.58529077
1	1.889	3.130993494	4.593912125	4.128236462	-1.810306693	-3.423835935	13.63850252	-0.216153421	-0.493201211	0.127818254
1	2.159	1.668807408	1.150442484	4.129835775	-1.199085355	-0.079591393	12.54221846	0.793559533	0.068001083	2.398506481
2	1.015	4.621390576	3.78822362	4.130481427	0.484502097	-2.639415738	8.54564946	-0.15904577	-0.172054782	9.528532
2	2.772	7.378061996	4.382452294	4.140938997	0.931064161	-0.935992416	12.65185017	-0.215875221	1.798604525	6.067217014
2	3.247	7.082110545	1.207434471	4.174406635	-1.150134309	1.157329818	13.27416596	0.774126683	-0.153021694	15.37617459
1	1.628	2.751983001	1.355071061	4.178496165	-1.240014992	0.195999943	12.68770099	0.7208636	0.046859626	0.035099033
2	0.92	6.514496133	5.493954291	4.185571877	-0.376149154	-1.45614449	11.60561207	-0.129198712	0.205556845	18.06534514
1	1.24	2.314321298	3.720724692	4.188552728	-2.245209303	-0.947706845	11.7915871	-0.147094386	-0.066501154	3.507443145
1	1.815	2.590152399	4.220667545	4.189352606	-2.415798106	0.449122517	11.86175414	-0.208858288	0.098130083	0.935091604
1	0.831	3.757064691	2.787032283	4.192975099	0.55000904	0.32308873	11.94680317	0.124569104	1.336824649	0.005434869
1	0.711	1.17283066	0.317215437	4.201429718	0.201261992	-0.29806321	11.78032465	0.983313239	0.90655458	2.718944499
1	1.309	2.633562463	2.826837264	4.206344183	-2.890288979	-2.312143085	11.20862621	0.109515992	-0.037223098	0.699793468
1	1.283	3.161401628	2.914156026	4.233120772	0.397931856	-1.633372532	12.67331248	0.077374343	1.381799791	0.283761558
1	1.153	0.798430253	2.844142276	4.239128501	-1.307906936	-3.371840272	11.0538499	0.103048115	-0.90740051	0.105360988
1	0.811	0.885159288	1.167728762	4.244592137	0.234119586	-2.369071128	12.85626699	0.787736096	1.190260183	1.763415791
1	3.16	1.004271373	0.998330153	4.247247457	-0.126263235	-0.862324176	11.77387751	0.841973557	0.576144133	3.58790929
1	1.808	1.395248753	4.312169056	4.262777779	0.148533034	-0.013639524	9.074636344	-0.213575887	-0.791336665	5.645503545
1	0.453	0.819882194	3.345413424	4.2693758	-2.937645696	1.452867267	9.696515997	-0.060504474	-1.165841907	0.400647387
2	0.167	7.559930639	1.383366559	4.278626812	-0.979370507	-3.891839813	10.93232597	0.710214076	-0.893352719	6.447711235
2	4.111	2.760843228	1.142904674	4.28096447	-2.068443608	-1.833498776	13.18124327	0.796079199	-0.061861172	8.709139639
1	0.345	0.551554229	1.474816577	4.314462662	-2.039269678	-2.473990243	12.53161881	0.674929679	0.107137569	0.008204934
2	0.039	5.177987817	3.56758349	4.324877691	0.770711716	-3.090093391	8.314347976	-0.115827218	0.252369672	11.32339333
1	2.859	1.247789318	5.058879582	4.327955368	0.900326203	1.025957111	12.39004327	-0.185924625	1.768024209	0.02979588
1	0.013	0.105755433	2.448340099	4.349685751	-0.639203268	-3.390647691	12.34497974	0.261010442	0.379036779	4.406255271
2	4.2	3.81286619	2.660603982	4.362741545	-1.589818343	0.619177348	9.4184443	0.173891304	-1.999799029	8.914214324
1	2.946	1.846776224	2.391789613	4.364409288	-1.130613528	1.095313923	11.56209031	0.284930844	-0.367978174	3.897364083
2	0.574	6.567750828	3.984126395	4.367611419	-2.529829545	-2.385526238	12.63880971	-0.187326363	0.423065738	13.14504628
2	2.567	3.169181891	3.621976878	4.382115583	-0.476025035	0.271255568	8.986889089	-0.127587768	-1.363898622	8.119872763
2	2.151	5.054633268	1.395491184	4.396122477	0.143403845	0.95174128	9.581068841	0.705610595	-0.84489858	19.76622025
1	1.365	2.057844802	4.415991358	4.403550128	-1.093583132	0.346610644	9.557130201	-0.216575348	-1.879532586	0.22469178
1	0.5	2.884178239	4.730536458	4.412537841	-1.831190825	-1.800146492	11.88985641	-0.211357707	-0.186528653	0.526905152
2	1.44	7.015724265	0.328969738	4.415092312	-1.819475288	-1.820283224	9.173883048	0.982060499	-1.937929035	1.125259096
2	0.488	7.286576759	4.890871732	4.428964262	0.831935362	-2.590069851	10.11544618	-0.201214476	-0.031584382	6.194497057
1	0.709	0.768344169	5.225870463	4.431849006	-2.040255097	-2.271062169	13.8636609	-0.166678384	-0.621704467	3.122120759
2	0.364	4.156544223	3.255503326	4.436434368	0.240247359	-2.556122919	9.129747848	-0.034914567	-0.718850498	26.86531724
1	2.158	1.735346107	0.927069615	4.437203941	-0.324860109	-0.248010572	9.520627845	0.862788085	-1.31458613	0.358086936
2	1.856	7.258282059	1.380351395	4.441978412	-1.288572636	1.14122134	8.053786471	0.711355175	-1.158916588	9.011425731
2	4.356	6.140362811	0.632102387	4.472877212	-0.119367825	-3.115811268	12.14932775	0.934725534	0.795206195	10.50595491
2	5.856	2.618497638	2.951489968	4.48265299	-2.488829214	-1.448105652	13.50597647	0.064021811	-0.017277745	11.15174171
1	0.512	0.842403896	0.277281468	4.48644146	-2.204925683	-2.694406934	10.36610534	0.987235002	-1.394303407	0.060033568
2	3.498	3.909018476	3.36154511	4.488151783	0.845514916	-2.014294995	13.54023812	-0.064905637	1.310417836	8.425495224
1	2.58	1.360232126	4.273935306	4.488750132	0.464838065	-0.828077333	12.51605721	-0.211844391	1.447012602	1.406080427
2	1.281	3.96863914	0.393584693	4.491114483	-1.018790714	-3.362521839	11.99728227	0.974381085	-0.009081918	23.4951224
1	0.016	0.021556057	1.825684039	4.499844195	-1.091804428	-0.20415131	8.055736797	0.530043311	-1.087849193	2.724676618
2	5.428	4.907816211	0.024968044	4.503712399	-2.550543027	-1.288256375	11.37199135	0.999896103	-0.189642144	9.829652149
2	1.623	3.734391102	0.61517222	4.530082064	-2.525367569	0.037837253	12.28701099	0.938109947	0.383273507	8.817709161
2	0.107	4.490760231	0.387071128	4.54269348	-1.76822301	-1.795654002	10.99105783	0.975215718	-0.985091012	1.324088917
2	0.827	6.549066392	1.188571259	4.558524228	-1.619256412	0.535680161	13.51793101	0.780632215	-0.41841291	9.66890711
2	2.258	3.434873976	0.990787308	4.577244677	-1.798740981	0.39493371	13.7495858	0.844235388	-0.596182826	14.60560058
1	0.316	0.938107764	5.127166315	4.578498756	0.763838785	-0.771604174	9.542738245	-0.178501343	-0.301351897	1.115890426
1	0.379	2.689264944	4.409131517	4.581846073	-1.187522153	-3.216293266	10.69131765	-0.21645278	-1.227029237	1.622698913
2	3.956	2.666710635	1.380877428	4.584726525	-1.494934889	1.12601535	10.9984518	0.711156203	-0.994246397	5.083826739
1	1.963	1.922986332	3.801430567	4.595096006	-2.402081608	-3.41328895	12.595887	-0.161252136	0.325637669	3.805134937
1	3.323	0.567435191	4.695781788	4.596386588	-0.641327414	-2.262843828	11.88383311	-0.212927719	0.177715023	1.034890017
2	0.616	4.512115073	3.478957342	4.608082557	-0.452356064	-0.3591471	9.253179613	-0.095143876	-1.422398931	5.129993366
2	7.329	2.102679882	3.062375458	4.617050803	-1.497159757	-1.585751479	13.63200112	0.025840845	-0.513337497	24.59664261
1	2.529	2.047439803	1.996964985	4.617099281	-1.307120452	-2.031095921	10.45770228	0.455970062	-1.477748088	0.023647066
1	1.895	2.728390575	4.927969973	4.627932049	-0.895527521	-0.068311489	10.32242741	-0.198226102	-1.40398845	0.601838747
2	2.889	5.161423099	3.914470632	4.643578746	-0.026589019	-0.511441995	8.07362909	-0.178363449	-0.244471449	15.19838132
2	0.272	5.995811744	0.788626194	4.645236105	0.229026247	-2.781050879	8.374625975	0.899520788	-0.270409902	13.15138091
1	0.343	2.244169466	3.028629061	4.657570772	-1.580295933	0.258887495	10.84636064	0.037219314	-1.148615446	1.497402795
2	1.547	7.725234854	4.418444091	4.673133071	-2.125340781	-1.704220167	11.33538685	-0.216616608	-0.516830019	11.4809502
1	2.355	0.870851765	2.45547638	4.677004344	-1.076193261	-1.640237716	8.377255741	0.258009845	-1.379876	3.567429661
1	0.389	1.471507197	2.557934518	4.686358624	-2.1062737	-2.749998516	12.70459483	0.215439509	0.130437086	0.169944004
2	0.221	4.225824895	3.385635594	4.722428781	-0.901480211	0.294327261	9.8894124	-0.0713685	-1.678231597	11.97072716
1	0.829	2.58619194	3.270806552	4.731959267	-0.787133582	-2.196908604	12.85237558	-0.03939537	0.251045772	0.951940226
2	3.499	2.151659105	4.938586762	4.734629736	-2.233652774	-0.221855658	11.44140463	-0.197328957	-0.357030463	24.00160093
1	1.699	2.363496986	2.647401766	4.735710441	0.123908003	-1.32818359	13.94224269	0.179164156	0.317283401	0.874991839
2	1.631	4.225224867	4.160274983	4.749415297	-2.862144333	-2.255895835	9.427716673	-0.204654178	-1.275821094	16.79083127
2	4.35	4.638839282	4.33121434	4.763146363	-0.596322991	-0.649336907	9.381211723	-0.214311328	-1.560655039	20.42712338
1	0.412	1.014777956	2.218705026	4.764382492	-0.014805637	-0.011219896	9.897905627	0.359375255	-0.904952549	2.023658577
2	4.913	1.425501802	0.045354836	4.770894227	-0.658807003	-1.663993395	11.60709616	0.999657192	-0.038059759	3.642586491
2	0.786	5.841545302	0.918761669	4.781487829	-0.247498117	0.922135059	12.01430873	0.865132745	0.606465907	10.45956937
1	0.169	0.38835763	5.00476549	4.783888408	-2.259419507	-0.760004365	10.19350124	-0.191329964	-1.490920534	5.766795482
1	1.222	1.00217143	2.857569947	4.787744625	0.930612022	-2.379145226	12.4229955	0.098062148	1.791725061	1.939509756
2	6.327	2.628310142	4.505451646	4.793303987	-1.555087932	0.269617034	8.225666562	-0.217217905	-1.363062448	4.692397342
1	2.199	0.881996251	0.821873908	4.793980173	-1.97999159	-2.668426255	9.949111113	0.891162206	-1.783099284	0.396168472
2	2.417	4.95272121	0.377893505	4.794285405	0.950460743	0.996479262	9.773554401	0.97636878	-0.12610814	1.262508417
2	4.777	4.271946816	2.073929373	4.79673448	-0.092134532	0.061424215	8.043295154	0.422423351	-0.280188959	20.53559252
1	0.977	2.710069438	1.05085728	4.8015572	-2.578548854	-0.524961149	13.30043881	0.825849029	0.208692681	0.337465807
2	5.058	3.330409445	2.034453192	4.803894113	0.050700215	-2.073708998	11.66968181	0.439638059	0.674878798	27.52497489
1	0.542	1.756347281	1.832132677	4.80912126	-2.602313802	-3.587707183	12.37062818	0.527279262	0.467386218	1.135891415
2	1.354	6.222670032	4.844563522	4.818511428	-1.941501052	0.359832777	13.12149833	-0.204616505	-0.082239139	18.26143021
1	3.098	2.068049721	0.305493675	4.820955744	-1.689653063	-1.634689288	8.955209294	0.984518023	-1.8847084	1.918064377
1	0.57	0.433484671	3.599203089	4.821709519	-1.153978261	-1.75307314	9.213420872	-0.122750969	-1.892128898	4.7582241
2	4.855	5.217365557	3.141954142	4.837296512	0.981819003	0.014202064	9.669026538	-0.000115052	-0.138810092	16.1187801
2	1.643	4.291175776	5.117684238	4.844006312	0.47831034	1.299747814	11.16719078	-0.179570676	0.631055119	26.17849423
2	3.993	4.393176353	2.305216226	4.879260269	-1.854753055	-0.98889852	12.00691062	0.321973977	-0.112412621	14.81177247
2	2.659	5.36001952	3.253057151	4.893179133	-2.264939544	-3.949744165	10.31850201	-0.034193629	-1.395115904	13.15196202
1	0.002	0.001504292	4.40742934	4.90146493	-1.621983386	-1.804606091	12.01204561	-0.216420729	-0.148434299	1.134732539
1	0.708	2.776694758	2.006206864	4.902022533	0.806602776	-1.224302993	13.53345108	0.451945897	1.289646021	2.528055925
2	4.989	3.351288519	2.230770951	4.90303515	-1.13926807	-3.156063291	10.15147024	0.35414115	-1.655703745	1.599538972
1	0.395	2.875674469	0.484084623	4.904470755	0.775227013	0.852222064	8.772933245	0.961398753	-0.095087807	0.111377602
2	0.872	7.053976092	5.326240247	4.905313794	-0.568295427	-3.113521952	13.03416387	-0.153473302	0.354369339	16.014038
1	2.642	2.768124866	1.696348739	4.916551898	-2.493711575	-2.524228808	10.08233526	0.58486125	-1.39498574	0.011763425
2	1.064	7.27478233	2.270059984	4.925977836	0.384301453	-0.457522727	12.56613586	0.337134856	1.374911605	16.94884827
2	2.265	4.861732901	2.764654299	4.93616917	0.729592403	-0.383820493	12.46937117	0.133136173	1.661865089	1.057204851
2	1.256	4.084389622	3.144789837	4.937100204	-1.596316283	0.545904244	11.03550669	-0.001016659	-0.95975259	13.55168189
2	1.189	7.061159204	4.170750253	4.937723178	-2.197336428	-1.524430795	11.14258526	-0.205446251	-0.66357904	25.63063311
1	2.212	1.653358619	0.438816242	4.94174561	-0.374135667	0.372006673	10.63958286	0.968214298	-0.713987926	0.00634842
1	1.26	1.858885911	1.041411078	4.945134097	-0.468168251	0.647751384	9.176487841	0.828796335	-1.420586433	1.948195376
1	0.195	1.152265541	5.832256243	4.945135562	-2.628181212	-1.037371438	11.6078248	-0.074722698	0.08355892	0.000940771
1	2.344	2.079392261	0.553087376	4.954185584	0.454904122	-0.632214721	11.97580216	0.949789889	1.270000466	2.183335
1	0.66	1.866081144	4.755777334	4.957392148	-2.055664731	-0.80120312	10.96205797	-0.210072676	-0.918246337	1.143097716
1	0.846	0.56510801	2.620439201	4.959744506	-0.972508178	-1.764159021	10.99867335	0.189998987	-0.823201935	0.144880013
1	0.615	0.55377927	4.805472016	4.961416859	-2.048684646	-3.013425971	8.160159696	-0.207195234	-1.189384732	2.396414765
1	3.025	1.584735218	0.168225936	5.001007984	-1.087484205	-0.733743924	13.29831515	0.995290009	-0.141584349	0.008697897
2	1.794	5.41084043	2.004579962	5.004249805	-2.645391822	-0.837275769	13.54114921	0.45265441	0.085263297	7.085060419
1	0.459	2.064784176	4.403793594	5.009841758	0.528412611	-0.039385431	10.11498826	-0.216350085	-0.266949042	0.005167416
1	0.075	0.068898874	3.793768901	5.020419182	-2.93271296	-1.771545161	12.82909587	-0.159977443	0.758321705	1.66566951
1	0.821	0.771721844	4.384981334	5.023321522	0.37548513	-3.248801449	11.89254342	-0.215936882	1.148163202	0.6195759
1	0.189	2.055470566	5.328801666	5.032560118	-2.881973428	1.44629577	13.23300227	-0.153122151	0.529196353	0.209699596
1	2.299	1.352075739	2.625955668	5.046415042	0.849975539	-1.835369319	13.44051843	0.18777511	1.392914974	5.25368583
1	0.513	0.399162361	3.061048552	5.048903184	-2.288229335	-1.065663322	10.9979073	0.026284145	-0.751162877	0.83474176
2	1.75	6.752356313	4.73829129	5.06031266	0.428168532	-1.68784831	9.556015218	-0.210975749	-0.576195382	2.558372869
1	0.572	0.248026177	0.204851981	5.066270707	-2.935493092	-3.133755508	10.21790507	0.993020605	-0.906264101	0.132876159
1	2.012	2.518237702	0.245469534	5.069493684	0.450058079	-0.965931781	12.66408548	0.989987664	1.430247531	5.315772037
2	4.514	3.794950319	2.920566078	5.076180881	0.803721944	-0.915042434	12.18299846	0.075064674	1.647352775	2.459574716
1	1.799	2.640373597	1.912216302	5.082594564	0.543156459	-1.02276282	10.4903851	0.492768611	0.03286774	0.006619968
2	3.094	4.599783311	1.858950791	5.086832479	-0.823336491	-2.238433069	8.761256464	0.515758665	-1.521246229	2.913276799
1	1.901	2.536797699	2.871071286	5.089698884	-2.37899821	-3.219572462	12.44835831	0.093078107	0.302244955	3.108422124
1	1.104	0.785118896	4.533765636	5.092188766	0.658084045	-0.361209466	12.28862929	-0.217057806	1.573279321	0.251010457
1	0.55	1.069852791	1.949592743	5.109453237	-1.337922424	-1.200380081	10.50874833	0.476566401	-1.440830152	2.845758935
2	3.327	4.058929804	2.625414856	5.11842263	-2.474732888	-1.983223919	9.282112834	0.18799297	-1.608362126	14.39100457
2	3.167	5.168921343	2.995195191	5.120087262	0.361597585	-0.746089224	13.2305288	0.048703031	1.141204915	9.222976378
1	2.692	2.675185515	0.00977294	5.142455154	-1.621524327	0.470611362	12.19834253	0.999984082	-0.065675004	0.007243872
2	0.231	5.451121302	1.118203051	5.147362948	-1.188906029	-2.203556454	9.11814825	0.804251151	-1.881318122	14.61813096
2	2.787	6.444223298	3.850634656	5.158258157	-0.387807443	-2.185979039	11.11491763	-0.169090818	-0.259099343	15.26761512
2	3.978	4.251480339	3.903020002	5.165953892	-0.242680719	-1.484060541	9.144714281	-0.176774738	-1.201343491	7.882417205
2	2.962	4.716992344	3.707433393	5.169608412	-2.674908337	-2.393346743	8.768319673	-0.144608318	-1.242086398	28.96799575
1	0.309	0.468867356	2.460037362	5.172121617	-1.851654806	0.617719027	11.3478877	0.256094328	-0.615747797	4.671823025
1	0.666	2.434568304	3.559388737	5.172184966	0.172539074	0.516738742	8.889327508	-0.113993475	-0.688354609	0.471935476
1	0.15	0.439117814	0.695103206	5.173808672	-2.509819706	-2.514093981	11.87358264	0.921395123	0.178891947	0.003348896
1	0.897	0.321625259	1.56787074	5.205113704	0.769846754	-1.325780971	11.5527513	0.637804951	1.224817505	0.468118585
2	2.775	5.511331493	3.788188791	5.219057749	0.634411448	0.28822495	8.842964153	-0.159039894	-0.24276368	8.985956331
2	5.371	2.842601959	2.894041834	5.220074488	0.933773518	1.275487653	13.06626353	0.084667117	1.681504059	9.038710033
2	4.218	4.515454032	4.716974519	5.221293265	-0.115562174	-0.363273942	11.36877164	-0.211998068	0.249289426	27.40143253
1	1.288	1.17680498	4.117376133	5.230700562	-0.632746729	-2.577847827	9.832288292	-0.201133263	-1.50947235	0.989081255
2	4.695	2.659545678	3.638254165	5.238681169	0.17282723	-0.001300741	13.17628479	-0.130967506	0.991665327	8.267061436
2	0.648	7.241353923	5.059245118	5.240673416	0.412687694	0.904352406	12.58676733	-0.185886643	1.40086482	1.011203606
2	6.387	1.862201287	5.735114611	5.241107344	-1.966829443	-3.837027362	10.21807561	-0.090851101	-1.624097518	25.76460838
2	3.87	4.595319607	0.631167118	5.257216688	-0.954322033	-0.93085194	8.582386901	0.934914705	-1.481602387	18.68182622
2	4.113	5.79890352	1.959597092	5.260474898	-1.827531251	-0.234781121	12.97575003	0.47222173	-0.049856194	3.97120463
2	3.288	2.994129916	3.46543667	5.276967505	-1.135632934	-0.012078483	9.318386478	-0.091824822	-1.901146937	9.41857034
2	3.033	3.594557658	5.714802479	5.27830882	-2.355246885	-0.244747818	10.5617909	-0.094188705	-1.128083306	11.58375113
1	1.674	3.336000061	5.372890509	5.278985865	-1.85743517	-1.750100319	10.10571063	-0.146975754	-1.736185514	1.667915252
1	0.453	2.97186303	5.923634441	5.280383513	-2.124671021	0.902467645	13.85204415	-0.059398307	-0.569217588	1.515724814
2	4.661	4.600255783	1.051449854	5.290585308	-0.929210652	-1.889495864	8.241246674	0.825663455	-1.178805199	11.04831781
2	1.975	3.976606475	2.624755916	5.29088118	-0.02086605	-3.018681682	13.48960686	0.188258464	0.582377692	9.844699164
1	0.621	0.607381429	0.442559126	5.300060285	0.23866867	-1.31052222	12.43494474	0.967675088	1.227785289	3.447333265
2	4.273	4.358270434	0.764663119	5.305423524	-2.706658084	-3.041766958	11.77393298	0.905358088	0.28076058	26.7474204
1	2.436	2.432687563	3.728268479	5.306916777	-2.785825241	-2.210240965	9.922741391	-0.148486024	-1.226866949	0.204770291
1	0.629	2.579807493	5.30692235	5.309034976	0.506066054	-1.880000274	11.96253294	-0.156099883	1.307902777	0.000344897
2	4.91	3.525133591	5.205087122	5.328672705	-0.065287238	-0.568467482	8.980764142	-0.169268989	-0.968275604	0.933907302
1	0.79	0.745322508	3.334510131	5.328867643	-2.041287113	-1.512516936	9.179247255	-0.05749662	-1.861354373	1.075054942
1	0.138	0.436498824	3.441856421	5.373757104	-0.812648938	-0.548638046	8.655192169	-0.085933911	-1.444310023	5.287668727
2	4.908	6.0902618	0.956128241	5.374407326	-0.235050846	-0.472308954	8.399636282	0.854451179	-0.75187022	22.4655755
2	2.327	4.234316993	0.14965457	5.382546568	-2.066755371	-0.004297738	10.77430749	0.996271429	-1.098978442	6.671116912
1	0.607	1.626859629	5.135483107	5.382959401	0.398788189	-2.181429175	11.0561473	-0.177553482	0.44883788	5.553609808
2	1.368	6.255274137	1.62927794	5.390333419	-0.002711125	-0.757717631	10.73618889	0.612719545	-0.259197682	11.81662355
1	2.674	1.771668048	4.249576493	5.391472584	-0.039309938	-3.03868427	10.72143064	-0.210562243	-0.310022475	2.772419989
2	2.781	3.745256702	5.612616163	5.396856596	-2.769549988	0.069962716	11.04831831	-0.110720558	-0.310799539	18.48481943
2	3.975	2.914151229	4.865504471	5.399855654	-1.570013764	-0.478380734	11.86668049	-0.203123995	-0.234957913	15.33392217
